Time,Click alternative,Participant,Training,Correct target,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Red,Yellow,Dark green,Blue,2nd longest dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y,Calibration Median
18:54:17:667,Letter Assignment,18,0,1,5015,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Art_Nouveau.htm,1761,0,3253,,,,,,,,,,,,,,,,,,,,,,,,263.5,597.5,91,19,,,55.39366515
18:54:22:177,Letter Assignment,18,0,1,1427,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1051,0,375,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.39366515
18:54:27:015,Letter Assignment,18,0,1,1821,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,1072,0,747,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,55.39366515
18:54:31:838,Letter Assignment,18,0,1,1807,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1115,0,691,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,55.39366515
18:54:36:829,Letter Assignment,18,0,1,1973,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1353,0,618,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.39366515
18:54:40:980,Letter Assignment,18,0,1,1125,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,460,0,664,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:54:45:722,Letter Assignment,18,0,1,1731,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/s.htm,1091,0,639,,,,,,,,,,,,,,,,,,,,,,,,702.5146484,125,27,24,,,55.39366515
18:54:50:713,Letter Assignment,18,0,1,1970,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/v.htm,1362,0,608,,,,,,,,,,,,,,,,,,,,,,,,776.6087646,125,28,24,,,55.39366515
18:54:54:817,Letter Assignment,18,0,1,1084,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Alpaca.htm,427,0,656,,,,,,,,,,,,,,,,,,,,,,,,473.4262695,180.5,43,15,,,55.39366515
18:54:59:543,Letter Assignment,18,0,1,1694,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,1020,0,673,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,55.39366515
18:55:07:477,Letter Assignment,18,0,1,4915,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1068,2679,1167,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,55.39366515
18:55:14:227,Letter Assignment,18,0,1,3733,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,2483,0,1249,,,,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,55.39366515
18:55:18:242,Letter Assignment,18,0,1,993,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,510,0,482,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:55:22:873,Letter Assignment,18,0,1,1600,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Mathematicians.htm,1085,0,515,,,,,,,,,,,,,,,,,,,,,,,,464.9853516,897,93,14,,,55.39366515
18:55:28:143,Letter Assignment,18,0,1,2259,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Emmy_Noether.htm,1713,0,545,,,,,,,,,,,,,,,,,,,,,,,,446.5,405.5,109,19,,,55.39366515
18:55:32:726,Letter Assignment,18,0,1,1442,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1001,0,439,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:55:36:733,Letter Assignment,18,0,1,992,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,568,0,423,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:55:40:900,Letter Assignment,18,0,1,1149,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1075,0,74,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
18:55:45:907,Letter Assignment,18,0,1,1992,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Abstract_art.htm,1075,0,917,,,,,,,,,,,,,,,,,,,,,,,,260,569.5,84,19,,,55.39366515
18:55:50:457,Letter Assignment,18,0,1,1521,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1000,0,520,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:55:55:056,Letter Assignment,18,0,1,1573,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1159,0,413,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:55:59:087,Letter Assignment,18,0,1,1017,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/c.htm,479,0,537,,,,,,,,,,,,,,,,,,,,,,,,311.2392578,125,29,24,,,55.39366515
18:56:10:116,Letter Assignment,18,0,1,8006,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/u.htm,568,6171,1266,,,,,,,,,,,,,,,,,,,,,,,,745.0635986,125,28,24,,,55.39366515
18:56:16:314,Letter Assignment,18,0,1,3177,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/u/United_Nations.htm,2250,1,925,,,,,,,,,,,,,,,,,,,,,,,,677.2724609,310.5,88,15,,,55.39366515
18:56:21:529,Letter Assignment,18,0,1,2135,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/English_language.htm,1112,0,1022,,,,,,,,,,,,,,,,,,,,,,,,950.5,672,49,16,,,55.39366515
18:56:26:264,Letter Assignment,18,0,1,1650,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Commonwealth_of_Nations.htm,1035,0,614,,,,,,,,,,,,,,,,,,,,,,,,891,698,168,16,,,55.39366515
18:56:34:494,Letter Assignment,18,0,1,5168,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Cyprus.htm,1063,1607,2495,,,,,,,,,,,,,,,,,,,,,,,,941.319519,509.5,42,15,,,55.39366515
18:56:39:429,Letter Assignment,18,0,1,1711,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Greek_language.htm,1297,0,413,,,,,,,,,,,,,,,,,,,,,,,,636.9921875,259.5,47,19,,,55.39366515
14:20:17:423,Mouse,19,0,1,752,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1732,,,,,,,,,752,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:20:21:558,Mouse,19,0,1,1100,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,428,,,,,,,,,671,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,55.72521903
14:20:26:078,Mouse,19,0,1,1503,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2528,,,,,,,,,1503,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
14:20:30:046,Mouse,19,0,1,935,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,746,,,,,,,,,188,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,55.72521903
14:20:34:086,Mouse,19,0,1,1027,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,368,,,,,,,,,658,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,55.72521903
14:20:38:366,Mouse,19,0,1,1258,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,460,,,,,,,,,797,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,55.72521903
14:20:42:334,Mouse,19,0,1,944,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,2334,,,,,,,,,944,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.72521903
14:20:46:217,Mouse,19,0,1,853,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,345,,,,,,,,,507,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,55.72521903
14:20:50:254,Mouse,19,0,1,1018,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1942,,,,,,,,,1018,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.72521903
14:20:54:231,Mouse,19,0,1,963,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,383,,,,,,,,,579,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:20:58:159,Mouse,19,0,1,911,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1020,,,,,,,,,911,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.72521903
14:21:02:184,Mouse,19,0,1,988,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,736,,,,,,,,,251,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:21:06:134,Mouse,19,0,1,934,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,691,,,,,,,,,242,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
14:21:10:752,Mouse,19,0,1,1600,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,410,,,,,,,,,1189,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.72521903
14:21:14:688,Mouse,19,0,1,921,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,1240,,,,,,,,,921,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,55.72521903
14:21:18:913,Mouse,19,0,1,1201,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_Eliot.htm,1025,,,,,,,,,1200,,,,,,,,,,,,,,,,,911.8359375,193.5,76,15,,,55.72521903
14:21:23:248,Mouse,19,0,1,1264,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,539,,,,,,,,,724,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,55.72521903
14:21:27:632,Mouse,19,0,1,1369,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,1015,,,,,,,,,1368,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,55.72521903
14:21:31:720,Mouse,19,0,1,1064,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,588,,,,,,,,,475,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.72521903
14:21:35:736,Mouse,19,0,1,988,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,357,,,,,,,,,631,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,55.72521903
14:21:39:601,Mouse,19,0,1,846,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,421,,,,,,,,,424,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,55.72521903
14:21:44:273,Mouse,19,0,1,1651,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,403,,,,,,,,,1247,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.72521903
14:21:48:690,Mouse,19,0,1,1389,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,2363,,,,,,,,,1389,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,55.72521903
14:21:52:769,Mouse,19,0,1,1046,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,583,,,,,,,,,462,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.72521903
14:21:57:338,Mouse,19,0,1,1547,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,437,,,,,,,,,1109,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,55.72521903
14:22:01:489,Mouse,19,0,1,1078,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,2529,,,,,,,,,1078,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.72521903
14:22:05:465,Mouse,19,0,1,943,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Geographers_and_explorers.htm,436,,,,,,,,,507,,,,,,,,,,,,,,,,,656.6396484,705,159,14,,,55.72521903
14:22:09:794,Mouse,19,0,1,1312,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,276,,,,,,,,,1035,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.72521903
14:22:13:738,Mouse,19,0,1,930,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,522,,,,,,,,,408,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,55.72521903
14:22:17:682,Mouse,19,0,1,926,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,673,,,,,,,,,252,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,55.72521903
14:27:35:835,Letter Assignment,19,0,1,1320,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1025,0,293,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:27:39:900,Letter Assignment,19,0,1,1031,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,923,0,106,,,,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,55.72521903
14:27:43:899,Letter Assignment,19,0,1,983,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,422,0,560,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
14:27:48:013,Letter Assignment,19,0,1,1084,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1076,0,8,,,,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,55.72521903
14:27:54:364,Letter Assignment,19,0,1,3330,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,3218,0,111,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,55.72521903
14:27:58:861,Letter Assignment,19,0,1,1474,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,1147,0,326,,,,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,55.72521903
14:28:03:077,Letter Assignment,19,0,1,1192,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1020,0,171,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.72521903
14:28:07:301,Letter Assignment,19,0,1,1195,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1031,0,163,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,55.72521903
14:28:11:629,Letter Assignment,19,0,1,1311,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1041,0,270,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.72521903
14:28:16:677,Letter Assignment,19,0,1,2028,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1140,0,886,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:28:21:149,Letter Assignment,19,0,1,1456,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1212,0,244,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.72521903
14:28:25:981,Letter Assignment,19,0,1,1798,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1017,0,780,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:28:30:030,Letter Assignment,19,0,1,1031,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1012,0,18,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
14:28:36:838,Letter Assignment,19,0,1,3788,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,3404,0,383,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.72521903
14:28:41:078,Letter Assignment,19,0,1,1227,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,8,1107,110,,,,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,55.72521903
14:28:45:382,Letter Assignment,19,0,0,1284,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_W._Bush.htm,1193,0,90,,,,,,,,,,,,,,,,,,,,,,,,834.9814453,206.5,100,15,,,55.72521903
14:28:49:727,Letter Assignment,19,0,0,1313,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1008,0,304,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.72521903
14:28:53:990,Letter Assignment,19,0,1,1246,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,1030,0,215,,,,,,,,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,55.72521903
14:28:58:134,Letter Assignment,19,0,1,1125,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1008,0,116,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.72521903
14:29:02:254,Letter Assignment,19,0,1,1094,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,1068,0,25,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,55.72521903
14:29:06:280,Letter Assignment,19,0,1,1008,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,996,0,11,,,,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,55.72521903
14:29:10:503,Letter Assignment,19,0,1,1204,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,994,0,209,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.72521903
14:29:14:871,Letter Assignment,19,0,1,1342,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,840,0,500,,,,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,55.72521903
14:29:19:112,Letter Assignment,19,0,1,1209,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1062,0,146,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.72521903
14:29:23:247,Letter Assignment,19,0,0,1120,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/o/Oil_painting.htm,467,0,652,,,,,,,,,,,,,,,,,,,,,,,,682.5,765.5,83,19,,,55.72521903
14:29:27:528,Letter Assignment,19,0,0,1210,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1023,0,186,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,55.72521903
14:29:31:919,Letter Assignment,19,0,1,1359,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Geographers_and_explorers.htm,1157,0,201,,,,,,,,,,,,,,,,,,,,,,,,656.6396484,705,159,14,,,55.72521903
14:29:35:695,Letter Assignment,19,0,1,760,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,691,0,68,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.72521903
14:29:39:784,Letter Assignment,19,0,1,1070,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1006,0,63,,,,,,,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,55.72521903
14:29:44:472,Letter Assignment,19,0,1,1673,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,1245,0,427,,,,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,55.72521903
14:42:04:954,Gaze and Click,19,0,1,6430,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,2247,,6430,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:42:12:227,Gaze and Click,19,0,0,4253,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1330,,4253,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.72521903
14:42:16:620,Gaze and Click,19,0,0,1374,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253ALatin_America.htm,1092,,1374,,,,,,,,,,,,,,,,,,,,,,,,291.5,777.5,147,19,,,55.72521903
14:42:29:163,Gaze and Click,19,0,1,9471,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,3383,,6087,,,,,,,,,,,,,,,,,,,,,,,,463.9184265,125,66,18,,,55.72521903
14:43:01:349,Gaze and Click,19,0,0,29169,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,1052,,28116,,,,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,55.72521903
14:43:11:381,Gaze and Click,19,0,0,7011,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,2850,,7010,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:43:12:661,Gaze and Click,19,0,0,8291,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1219,,60,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.72521903
14:43:17:182,Gaze and Click,19,0,1,2782,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,2782,,,,,,,,,,,,,,,,,,,,,,,,656.9990234,557,67,14,,,55.72521903
14:43:24:062,Gaze and Click,19,0,1,3857,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1033,,3857,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.72521903
14:43:30:870,Gaze and Click,19,0,1,3783,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,3721,,61,,,,,,,,,,,,,,,,,,,,,,,,464.9951172,513,41,14,,,55.72521903
14:43:36:614,Gaze and Click,19,0,1,2725,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/m/Mark_Rothko.htm,292,,2432,,,,,,,,,,,,,,,,,,,,,,,,264.5,573.5,93,19,,,55.72521903
14:43:44:030,Gaze and Click,19,0,1,4371,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/j/Jackson_Pollock.htm,4315,,55,,,,,,,,,,,,,,,,,,,,,,,,616.71875,346.5,117,19,,,55.72521903
14:43:57:255,Gaze and Click,19,0,1,10190,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,7671,,2518,,,,,,,,,,,,,,,,,,,,,,,,321.5053101,125,43,18,,,55.72521903
14:44:02:231,Gaze and Click,19,0,1,1959,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Roman_Vishniac.htm,314,,1644,,,,,,,,,,,,,,,,,,,,,,,,277.5,685.5,119,19,,,55.72521903
14:44:11:767,Gaze and Click,19,0,0,6454,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1845,,6454,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.72521903
14:44:11:992,Gaze and Click,19,0,0,6678,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,,,224,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.72521903
14:44:17:800,Gaze and Click,19,0,1,3007,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,2665,,341,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.72521903
14:44:34:112,Gaze and Click,19,0,0,13297,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,603,,12693,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.72521903
14:44:40:368,Gaze and Click,19,0,1,3240,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Constructivism_%2528art%2529.htm,1066,,2174,,,,,,,,,,,,,,,,,,,,,,,,288.5,653.5,141,19,,,55.72521903
14:44:46:064,Gaze and Click,19,0,1,2669,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Russia.htm,2603,,65,,,,,,,,,,,,,,,,,,,,,,,,946.3515625,154.5,52,19,,,55.72521903
14:45:01:417,Gaze and Click,19,0,1,12096,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1460,,12096,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.72521903
14:45:07:554,Gaze and Click,19,0,0,3116,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Neoclassicism.htm,2604,,3116,,,,,,,,,,,,,,,,,,,,,,,,505.5,765.5,105,19,,,55.72521903
14:45:14:129,Gaze and Click,19,0,0,3508,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,357,,3150,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.72521903
14:45:14:353,Gaze and Click,19,0,0,3732,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,224,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.72521903
14:45:23:377,Gaze and Click,19,0,1,6233,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1749,,6233,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
14:45:34:034,Gaze and Click,19,0,0,7637,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,2987,,7637,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:45:34:314,Gaze and Click,19,0,0,7917,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,279,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:45:41:794,Gaze and Click,19,0,0,4732,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1268,,3463,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.72521903
14:46:03:204,Gaze and Click,19,0,1,18387,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,9044,,9342,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.72521903
