Time,Click alternative,Participant,Training,Correct target,Link Density,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,2nd longest dwell,Total dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y
15:14:10:485,Multiple Confirm,13,0,1,6,2828,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,715,,,,,,,1892,220,,0x808080ff,0,0,0,0,0,0,0,0,220,0,0,0,220,0,0,0,87.85051346,262.5,55,15,,
15:14:15:701,Multiple Confirm,13,0,1,6,2796,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1172,,,,,,,1401,222,,0x808080ff,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,88.13080978,222.5,97,15,,
15:14:22:020,Multiple Confirm,13,0,1,5,3886,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,2136,,,,,,,1529,220,,0x808080ff,0,0,0,0,0,0,0,0,219,0,0,219,0,0,0,0,88.04478455,422.5,35,15,,
15:14:28:550,Multiple Confirm,13,0,1,5,4090,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1160,,,,,,,2514,414,,0x808080ff,0,0,0,0,0,0,0,0,184,0,0,0,0,184,0,0,88.02263641,302.5,73,15,,
15:14:33:938,Multiple Confirm,13,0,1,6,2950,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1027,,,,,,,1702,220,,0x808080ff,0,0,0,0,0,0,0,0,219,0,0,0,219,0,0,0,88.36573029,402.5,73,15,,
15:21:28:194,Touch Eye Dynamic,13,0,1,6,1928,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,,,,,,,720,860,347,,Dark Green,0,1,1,1,1,1,1,31,314,0,0,0,0,31,220,0,88.14930725,362.5,131,15,,
15:21:32:219,Touch Eye Dynamic,13,0,1,5,1584,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,,,,,,,481,881,220,,Dark Green,0,1,0,1,1,1,1,125,407,0,0,0,125,62,219,0,87.98381805,462.5,41,15,,
15:21:36:383,Touch Eye Dynamic,13,0,1,8,1733,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AEarly_Modern_Britain.htm,,,,,,,517,996,218,,Blue,1,1,1,1,0,0,1,31,279,0,0,0,0,30,31,217,315,461.5,194,19,,
15:21:40:711,Touch Eye Dynamic,13,0,1,1,1875,file:///C:/wikipedia-schools-3.0.1/wp/j/John_Locke.htm,,,,,,,642,821,411,,Violet,0,1,1,0,0,0,0,31,346,0,0,221,31,31,0,0,514.5234375,684.5,45,19,,
15:21:44:746,Touch Eye Dynamic,13,0,1,3,1586,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_philosophy.htm,,,,,,,535,826,223,,Violet,0,0,1,1,0,0,0,96,319,0,0,223,96,0,0,0,953,566,122,16,,
15:21:49:427,Touch Eye Dynamic,13,0,1,6,2225,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,,,,,886,1121,217,,Yellow,0,0,1,1,1,1,1,92,371,0,0,0,92,217,0,0,88.11529541,242.5,63,15,,
15:21:53:678,Touch Eye Dynamic,13,0,1,6,1824,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,,,,,,,540,1058,225,,Dark Green,1,0,1,1,1,1,1,31,256,0,0,0,0,31,224,0,88.45417786,382.5,133,15,,
15:21:58:072,Touch Eye Dynamic,13,0,1,2,1959,file:///C:/wikipedia-schools-3.0.1/wp/l/Language.htm,,,,,,,789,949,220,,Yellow,1,0,0,0,1,1,0,62,282,0,0,0,62,219,0,0,255,713.5,74,19,,
15:22:02:643,Touch Eye Dynamic,13,0,1,3,1763,file:///C:/wikipedia-schools-3.0.1/wp/h/Human.htm,,,,,,,640,905,218,,Violet,0,1,1,1,0,0,0,0,217,0,0,217,0,0,0,0,517.6953125,154.5,52,19,,
15:22:06:952,Touch Eye Dynamic,13,0,1,3,1821,file:///C:/wikipedia-schools-3.0.1/wp/a/Animal.htm,,,,,,,604,840,376,,Cyan,0,0,1,1,0,0,0,188,503,0,0,33,218,188,0,0,999,836.5,64,19,,
15:22:10:982,Touch Eye Dynamic,13,0,0,5,1570,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,,,,,,,685,,884,,Yellow,1,1,0,1,1,1,0,0,217,0,0,0,0,217,0,0,88.14930725,362.5,131,15,,
15:22:16:012,Touch Eye Dynamic,13,0,1,6,2592,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,518,1852,222,,Dark Grey,1,1,1,0,0,1,1,62,314,221,62,31,0,0,0,0,88.36573029,402.5,73,15,,
15:22:19:944,Touch Eye Dynamic,13,0,1,4,1485,file:///C:/wikipedia-schools-3.0.1/wp/c/Classical_mechanics.htm,,,,,,,546,717,221,,Yellow,1,0,0,1,1,1,0,0,220,0,0,0,0,220,0,0,907.5,695.5,147,19,,
15:22:26:329,Touch Eye Dynamic,13,0,1,5,3899,file:///C:/wikipedia-schools-3.0.1/wp/m/Momentum.htm,,,,,,,2734,785,378,,Cyan,0,0,1,1,1,0,0,0,283,0,0,0,220,0,0,0,961.6347046,558,74,16,,
15:22:31:154,Touch Eye Dynamic,13,0,1,3,2335,file:///C:/wikipedia-schools-3.0.1/wp/t/Time.htm,,,,,,,575,1535,224,,Blue,0,0,1,1,0,0,1,250,1075,0,284,31,62,61,250,223,940.6230469,551,34,16,,
15:22:35:417,Touch Eye Dynamic,13,0,1,4,1731,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,502,1014,215,,Violet,0,1,1,1,1,0,1,154,398,0,0,214,154,29,0,0,88.26295471,502.5,47,15,,
15:22:39:788,Touch Eye Dynamic,13,0,1,5,1931,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,,,,,,,498,1210,222,,Yellow,0,1,1,1,1,1,1,219,535,0,31,63,219,221,0,0,87.98978424,342.5,41,15,,
15:22:44:397,Touch Eye Dynamic,13,0,1,5,2165,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,,,,,,,1132,807,224,,Violet,1,0,1,0,1,1,1,0,223,0,0,223,0,0,0,0,87.92285156,482.5,47,15,,
15:22:48:277,Touch Eye Dynamic,13,0,1,2,1443,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Religious_texts.htm,,,,,,,601,625,216,,Yellow,0,0,0,0,1,0,0,0,215,0,0,0,0,215,0,0,465.3232422,651,89,14,,
15:22:52:573,Touch Eye Dynamic,13,0,1,2,1866,file:///C:/wikipedia-schools-3.0.1/wp/v/Vinaya.htm,,,,,,,490,1153,222,,Blue,0,0,0,1,0,1,1,62,283,0,0,0,0,0,62,221,243.5,583.5,51,19,,
15:22:57:005,Touch Eye Dynamic,13,0,1,2,2012,file:///C:/wikipedia-schools-3.0.1/wp/g/Gautama_Buddha.htm,,,,,,,536,1256,219,,Yellow,0,0,0,1,1,0,0,93,437,0,93,62,62,219,0,0,810.6875,202.5,58,19,,
15:23:01:611,Touch Eye Dynamic,13,0,1,1,2142,file:///C:/wikipedia-schools-3.0.1/wp/2/20th_century.htm,,,,,,,1210,712,219,,Cyan,0,0,0,1,0,0,0,0,218,0,0,0,218,0,0,0,381.953125,466.5,92,19,,
15:23:05:608,Touch Eye Dynamic,13,0,1,4,1502,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,503,776,221,,Blue,0,1,1,0,1,0,1,0,221,0,0,0,0,0,0,221,88.26295471,502.5,47,15,,
15:23:10:188,Touch Eye Dynamic,13,0,1,2,2140,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.htm,,,,,,,511,1409,220,,Yellow,1,0,0,0,1,0,0,31,250,0,0,0,31,219,0,0,657.3183594,525,49,14,,
15:23:14:269,Touch Eye Dynamic,13,0,1,1,1635,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.The_Planets.htm,,,,,,,743,670,220,,Yellow,1,0,0,0,1,0,0,0,220,0,0,0,0,220,0,0,849.3232422,513,71,14,,
15:23:19:013,Touch Eye Dynamic,13,0,1,6,2314,file:///C:/wikipedia-schools-3.0.1/wp/m/Mars.htm,,,,,,,967,1125,220,,Yellow,1,0,1,1,1,1,1,0,219,0,0,0,0,219,0,0,453,317.5,38,19,,
15:23:23:269,Touch Eye Dynamic,13,0,1,1,1728,file:///C:/wikipedia-schools-3.0.1/wp/l/Light.htm,,,,,,,507,998,221,,Dark Grey,1,0,0,0,0,0,0,61,313,220,61,30,0,0,0,0,289.3203125,530.5,33,19,,
15:23:27:849,Touch Eye Dynamic,13,0,1,1,2075,file:///C:/wikipedia-schools-3.0.1/wp/u/Ultraviolet.htm,,,,,,,423,1431,219,,Dark Green,0,0,0,0,0,1,0,219,533,0,0,0,251,63,219,0,617.578125,274.5,72,19,,
15:23:32:145,Touch Eye Dynamic,13,0,1,1,1830,file:///C:/wikipedia-schools-3.0.1/wp/l/Latin.htm,,,,,,,651,954,223,,Yellow,0,0,0,0,1,0,0,31,255,0,0,0,31,223,0,0,482.8203125,792.5,38,19,,
15:23:39:307,Touch Eye Dynamic,13,0,1,1,4683,file:///C:/wikipedia-schools-3.0.1/wp/i/Italy.htm,,,,,,,2701,1757,223,,Blue,0,0,0,0,0,0,1,189,665,126,62,31,0,31,189,223,546.3046875,274.5,118,19,,
15:33:33:162,A Posteriori,13,0,1,1,2553,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.Linguistics.htm,1399,,,,,,,925,228,,Yellow,0,0,0,0,1,0,0,64,325,0,0,0,64,260,0,0,849.3300781,459,67,14,,
15:33:37:016,A Posteriori,13,0,1,2,1425,file:///C:/wikipedia-schools-3.0.1/wp/v/Vowel.htm,431,,,,,,,741,253,,Dark Green,0,0,0,0,0,1,0,63,348,0,0,0,0,63,284,0,241,465.5,46,19,,
15:33:40:765,A Posteriori,13,0,1,4,1232,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,440,,,,,,,537,253,,Violet,0,0,1,0,0,0,0,95,380,0,0,285,95,0,0,0,87.76922607,322.5,63,15,,
15:33:44:993,A Posteriori,13,0,1,5,1765,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,650,,,,,,,858,256,,Dark Green,0,0,0,0,0,1,0,219,538,0,0,0,31,219,287,0,88.19244385,202.5,19,15,,
15:33:48:934,A Posteriori,13,0,1,6,1505,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,0,,,,,,,1255,250,,Dark Grey,1,0,0,0,0,0,0,62,405,281,61,62,0,0,0,0,87.97486877,442.5,41,15,,
15:33:53:302,A Posteriori,13,0,1,4,1939,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1025,,,,,,,664,249,,Blue,0,0,0,0,0,0,1,124,465,0,0,0,0,0,124,280,88.26295471,502.5,47,15,,
15:33:57:551,A Posteriori,13,0,1,4,1814,file:///C:/wikipedia-schools-3.0.1/wp/b/Blind_experiment.htm,700,,,,,,,708,406,,Violet,0,0,1,0,0,0,0,0,344,0,0,281,0,0,0,0,691,615.5,122,19,,
15:34:01:111,A Posteriori,13,0,1,1,1127,file:///C:/wikipedia-schools-3.0.1/wp/m/Medicine.htm,450,,,,,,,462,214,,Violet,0,0,1,0,0,0,0,0,246,0,0,246,0,0,0,0,983.1015625,410.5,67,19,,
15:34:04:820,A Posteriori,13,0,1,1,1238,file:///C:/wikipedia-schools-3.0.1/wp/h/Hippocrates.htm,439,,,,,,,585,213,,Dark Orange,0,1,0,0,0,0,0,0,243,0,243,0,0,0,0,0,284.4140625,714.5,89,19,,
15:34:08:459,A Posteriori,13,0,1,5,1183,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,431,,,,,,,504,247,,Dark Orange,0,1,0,0,0,0,0,0,277,0,277,0,0,0,0,0,88.02263641,302.5,73,15,,
15:34:12:369,A Posteriori,13,0,0,5,1466,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,412,,,,,,,,1053,,Dark Grey,1,0,0,0,0,0,0,160,672,289,158,63,160,0,0,0,88.02263641,302.5,73,15,,
15:34:16:090,A Posteriori,13,0,1,6,1289,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,0,,,,,,,1038,250,,Yellow,0,0,0,0,1,0,0,158,439,0,0,0,158,280,0,0,88.36573029,402.5,73,15,,
15:34:19:886,A Posteriori,13,0,1,3,1355,file:///C:/wikipedia-schools-3.0.1/wp/a/Abacus.htm,491,,,,,,,634,228,,Cyan,0,0,0,1,0,0,0,223,482,0,0,0,259,223,0,0,862,331.5,56,19,,
15:34:23:597,A Posteriori,13,0,1,2,1253,file:///C:/wikipedia-schools-3.0.1/wp/c/China.htm,453,,,,,,,573,226,,Cyan,0,0,0,1,0,0,0,0,258,0,0,0,258,0,0,0,925.0546875,250.5,45,19,,
15:34:27:330,A Posteriori,13,0,1,6,1097,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,438,,,,,,,402,255,,Yellow,0,0,0,0,1,0,0,0,286,0,0,0,0,286,0,0,87.85051346,262.5,55,15,,
15:34:31:158,A Posteriori,13,0,1,6,1389,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,443,,,,,,,726,219,,Cyan,0,0,0,1,0,0,0,0,281,0,0,0,250,0,0,0,88.14930725,362.5,131,15,,
15:34:34:992,A Posteriori,13,0,1,1,1395,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.Companies.htm,0,,,,,,,1176,218,,Dark Grey,1,0,0,0,0,0,0,186,498,250,61,186,0,0,0,0,272.6591797,495,67,14,,
15:34:40:768,A Posteriori,13,0,1,4,3349,file:///C:/wikipedia-schools-3.0.1/wp/n/Nintendo.htm,2335,,,,,,,762,251,,Blue,0,0,0,0,0,0,1,61,1385,0,0,0,0,0,61,1040,251.5,441.5,67,19,,
15:34:44:738,A Posteriori,13,0,1,6,1515,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,414,,,,,,,849,251,,Dark Orange,0,1,0,0,0,0,0,31,378,0,283,31,31,0,0,0,87.80323029,282.5,131,15,,
15:34:48:358,A Posteriori,13,0,1,1,1187,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Air_and_Sea_transport.htm,384,,,,,,,576,226,,Dark Grey,1,0,0,0,0,0,0,128,386,257,128,0,0,0,0,0,273.3203125,459,113,14,,
15:34:51:994,A Posteriori,13,0,1,3,1204,file:///C:/wikipedia-schools-3.0.1/wp/a/Aircraft.htm,443,,,,,,,538,222,,Violet,0,0,1,0,0,0,0,157,411,0,157,253,0,0,0,0,753.5,381.5,53,19,,
15:34:55:750,A Posteriori,13,0,1,1,1297,file:///C:/wikipedia-schools-3.0.1/wp/j/Jet_engine.htm,453,,,,,,,640,203,,Cyan,0,0,0,1,0,0,0,125,443,0,0,0,223,94,125,0,669.5546875,250.5,80,19,,
15:34:59:378,A Posteriori,13,0,1,2,1134,file:///C:/wikipedia-schools-3.0.1/wp/i/Isaac_Newton.htm,461,,,,,,,447,224,,Violet,0,0,1,0,0,0,0,30,285,0,30,255,0,0,0,0,703.6171875,178.5,68,19,,
15:35:02:907,A Posteriori,13,0,1,3,1045,file:///C:/wikipedia-schools-3.0.1/wp/c/Church_of_England.htm,0,,,,,,,795,249,,Cyan,0,0,0,1,0,0,0,0,281,0,0,0,281,0,0,0,377.6796875,826.5,135,19,,
15:35:06:521,A Posteriori,13,0,1,6,1148,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,453,,,,,,,471,223,,Violet,0,0,1,0,0,0,0,0,256,0,0,256,0,0,0,0,88.11529541,242.5,63,15,,
15:35:10:168,A Posteriori,13,0,1,4,1209,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,450,,,,,,,537,221,,Yellow,0,0,0,0,1,0,0,64,380,0,0,62,64,253,0,0,88.45910645,181.5,63,17,,
15:35:14:147,A Posteriori,13,0,1,4,1535,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,450,,,,,,,825,259,,Blue,0,0,0,0,0,0,1,291,765,0,0,378,32,31,31,291,88.26295471,502.5,47,15,,
15:35:18:216,A Posteriori,13,0,1,2,1632,file:///C:/wikipedia-schools-3.0.1/wp/t/Thermodynamics.htm,506,,,,,,,868,257,,Yellow,0,0,0,0,1,0,0,94,545,0,94,64,65,288,0,0,280.5,783.5,125,19,,
15:35:22:021,A Posteriori,13,0,1,2,1343,file:///C:/wikipedia-schools-3.0.1/wp/h/Heat.htm,456,,,,,,,665,221,,Cyan,0,0,0,1,0,0,0,0,252,0,0,0,252,0,0,0,821.734375,154.5,34,19,,
15:35:25:701,A Posteriori,13,0,1,4,1220,file:///C:/wikipedia-schools-3.0.1/wp/t/Temperature.htm,424,,,,,,,572,223,,Yellow,0,0,0,0,1,0,0,31,287,0,0,0,31,256,0,0,505.109375,178.5,89,19,,
15:37:19:873,Mouse,13,1,1,1,2083,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1729,,,,,,,,,353,,,,,,,,,,,,,,,,,,464.984375,533,103,14,,
15:37:26:898,Mouse,13,1,1,4,1020,file:///C:/wikipedia-schools-3.0.1/wp/c/Capitalism.htm,685,,,,,,,,,335,,,,,,,,,,,,,,,,,,870.5,395.5,77,19,,
15:37:30:401,Mouse,13,0,1,2,1013,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_economy.htm,596,,,,,,,,,417,,,,,,,,,,,,,,,,,,599.5703125,338.5,141,19,,
15:37:34:297,Mouse,13,0,0,6,1476,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,,,,,,,,1476,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,
15:37:38:474,Mouse,13,0,1,6,1742,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1427,,,,,,,,,315,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,
15:37:42:194,Mouse,13,0,1,4,1273,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,605,,,,,,,,,667,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,
15:37:45:755,Mouse,13,0,1,1,1127,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,,,,,,,,,,1127,,,,,,,,,,,,,,,,,,273.0009766,525,47,14,,
15:37:49:571,Mouse,13,0,1,4,1361,file:///C:/wikipedia-schools-3.0.1/wp/a/Aquarium.htm,665,,,,,,,,,695,,,,,,,,,,,,,,,,,,699.5,795.5,71,19,,
15:37:53:706,Mouse,13,0,1,3,1663,file:///C:/wikipedia-schools-3.0.1/wp/p/Plant.htm,992,,,,,,,,,670,,,,,,,,,,,,,,,,,,749.5234375,178.5,46,19,,
15:37:57:707,Mouse,13,0,1,1,1471,file:///C:/wikipedia-schools-3.0.1/wp/a/Aristotle.htm,1019,,,,,,,,,451,,,,,,,,,,,,,,,,,,213,457.5,60,19,,
15:38:01:755,Mouse,13,0,1,2,1551,file:///C:/wikipedia-schools-3.0.1/wp/l/Logic.htm,1038,,,,,,,,,513,,,,,,,,,,,,,,,,,,966.8406372,669,37,16,,
15:38:05:227,Mouse,13,0,1,5,1015,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,742,,,,,,,,,272,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
15:38:08:483,Mouse,13,0,1,4,825,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAnglicanism.htm,,,,,,,,,,825,,,,,,,,,,,,,,,,,,694.5,377.5,135,19,,
15:38:12:243,Mouse,13,0,1,5,1323,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1023,,,,,,,,,299,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,
15:38:15:876,Mouse,13,0,1,5,1205,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,,,,,,,,,,1205,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,
15:38:19:740,Mouse,13,0,1,6,1438,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1229,,,,,,,,,209,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,
15:38:23:267,Mouse,13,0,1,4,1069,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,707,,,,,,,,,361,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,
15:38:26:916,Mouse,13,0,1,1,1216,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,532,,,,,,,,,683,,,,,,,,,,,,,,,,,,657.3271484,725,67,14,,
15:38:30:716,Mouse,13,0,1,1,1348,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,963,,,,,,,,,385,,,,,,,,,,,,,,,,,,656.65625,495,61,14,,
15:38:34:612,Mouse,13,0,1,5,1471,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,669,,,,,,,,,802,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,
15:38:38:805,Mouse,13,0,1,5,1741,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,907,,,,,,,,,833,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
15:38:42:388,Mouse,13,0,1,3,1153,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253APolitics.htm,764,,,,,,,,,388,,,,,,,,,,,,,,,,,,676.5,601.5,99,19,,
15:38:46:012,Mouse,13,0,1,2,1181,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_science.htm,482,,,,,,,,,698,,,,,,,,,,,,,,,,,,859.828125,249.5,128,19,,
15:38:49:573,Mouse,13,0,1,6,1128,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,728,,,,,,,,,399,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,
15:38:52:966,Mouse,13,0,1,6,944,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,577,,,,,,,,,367,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,
15:38:56:892,Mouse,13,0,1,1,1491,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Currency.htm,1276,,,,,,,,,215,,,,,,,,,,,,,,,,,,656.65625,513,55,14,,
15:38:59:965,Mouse,13,0,1,2,646,file:///C:/wikipedia-schools-3.0.1/wp/u/United_States_dollar.htm,29,,,,,,,,,616,,,,,,,,,,,,,,,,,,637,507.5,142,19,,
15:39:03:812,Mouse,13,0,1,3,1309,file:///C:/wikipedia-schools-3.0.1/wp/e/Ecuador.htm,889,,,,,,,,,419,,,,,,,,,,,,,,,,,,980.9118652,483,56,16,,
15:39:07:422,Mouse,13,0,1,3,968,file:///C:/wikipedia-schools-3.0.1/wp/s/South_America.htm,511,,,,,,,,,456,,,,,,,,,,,,,,,,,,583.0703125,283.5,108,19,,
15:39:11:181,Mouse,13,0,1,1,1187,file:///C:/wikipedia-schools-3.0.1/wp/l/List_of_sovereign_states_and_dependent_territories_in_South_America.htm,777,,,,,,,,,409,,,,,,,,,,,,,,,,,,968.7618408,563,97,16,,
12:54:50:791,Multiple Confirm,14,0,1,4,3663,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,2240,,,,,,,1204,219,,0x808080ff,0,0,0,0,0,0,0,0,218,0,218,0,0,0,0,0,88.45910645,181.5,63,17,,
12:54:55:429,Multiple Confirm,14,0,1,1,2209,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1233,,,,,,,753,222,,0x808080ff,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,848.9980469,533,59,14,,
12:55:00:369,Multiple Confirm,14,0,1,2,2502,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAsia.htm,1435,,,,,,,855,211,,0x808080ff,0,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,438,749.5,80,19,,
12:55:05:255,Multiple Confirm,14,0,1,3,2446,file:///C:/wikipedia-schools-3.0.1/wp/i/Indus_River.htm,1166,,,,,,,1068,210,,0x808080ff,0,0,0,0,0,0,0,0,210,0,210,0,0,0,0,0,799.59375,721.5,90,19,,
12:55:09:640,Multiple Confirm,14,0,1,5,1873,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,853,,,,,,,808,211,,0x808080ff,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,88.02263641,302.5,73,15,,
12:55:14:111,Multiple Confirm,14,0,1,6,2023,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,717,,,,,,434,661,209,,0x808080ff,0,0,0,0,0,0,0,0,209,209,0,0,0,0,0,0,87.80323029,282.5,131,15,,
12:55:20:195,Multiple Confirm,14,0,1,1,3658,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Railway_transport.htm,2535,,,,,,,909,212,,0x808080ff,0,0,0,0,0,0,0,0,306,212,0,0,0,0,0,0,848.6533203,459,103,14,,
12:55:24:423,Multiple Confirm,14,0,1,3,1793,file:///C:/wikipedia-schools-3.0.1/wp/4/4-2-0.htm,716,,,,,,409,438,228,,0x808080ff,0,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,878,399.5,40,19,,
12:55:29:005,Multiple Confirm,14,0,1,5,2141,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,987,,,,,,,943,209,,0x808080ff,0,0,0,0,0,0,0,0,209,209,0,0,0,0,0,0,87.92285156,482.5,47,15,,
12:55:33:586,Multiple Confirm,14,0,1,1,2145,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Philosophy.htm,1092,,,,,,,618,434,,0x808080ff,0,0,0,0,0,0,0,0,434,434,0,0,0,0,0,0,656.6650391,459,67,14,,
12:55:37:933,Multiple Confirm,14,0,1,6,1917,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1036,,,,,,,661,218,,0x808080ff,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,88.13080978,222.5,97,15,,
12:55:42:494,Multiple Confirm,14,0,1,4,2117,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1075,,,,,,,829,211,,0x808080ff,0,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,88.26295471,502.5,47,15,,
12:55:46:933,Multiple Confirm,14,0,1,4,2007,file:///C:/wikipedia-schools-3.0.1/wp/h/History_of_science.htm,1099,,,,,,,698,208,,0x808080ff,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,694.5,643.5,129,19,,
12:55:51:812,Multiple Confirm,14,0,1,4,2338,file:///C:/wikipedia-schools-3.0.1/wp/m/Middle_Ages.htm,1148,,,,,,,973,215,,0x808080ff,0,0,0,0,0,0,0,0,215,0,215,0,0,0,0,0,410.84375,674.5,91,19,,
12:55:56:671,Multiple Confirm,14,0,1,4,2326,file:///C:/wikipedia-schools-3.0.1/wp/b/Byzantine_Empire.htm,1059,,,,,,,1045,221,,0x808080ff,0,0,0,0,0,0,0,0,221,221,0,0,0,0,0,0,476.4375,522.5,128,19,,
